Id,SalePrice
2735,134795.9605312026
2736,138769.70710292703
2737,125392.3558912592
2738,141066.6877077453
2739,158963.0654649083
2740,132048.46428695938
2741,153063.90839183735
2742,146743.93875199195
2743,147344.8103060864
2744,151707.32616825085
2745,142607.6244554694
2746,141806.97539648038
2747,153777.26612646293
2748,124200.43161554697
2749,129319.05900034886
2750,138027.56465100503
2751,137482.31246232628
2752,215264.70914223223
2753,155452.22471317224
2754,215825.6763135599
2755,124412.80133758098
2756,96515.01192637363
2757,71217.38692365099
2758,89994.19233410616
2759,152150.3634099354
2760,126468.08828868424
2761,143131.84336808938
2762,145192.8870744259
2763,175723.7853186812
2764,166491.12108944694
2765,287065.207603959
2766,132039.7469524075
2767,84484.60067533217
2768,136496.82402764197
2769,133169.0737064285
2770,151796.39624848703
2771,117322.30540577107
2772,120959.50852227845
2773,157729.4254055514
2774,134868.72928708646
2775,116341.06959637991
2776,144823.93239148761
2777,149791.25295052986
2778,118079.58419619137
2779,133042.8323400361
2780,99156.98971617022
2781,94082.61296226473
2782,86417.60034613388
2783,107719.18715957558
2784,127159.26451172793
2785,127173.8610213789
2786,77294.19556223913
2787,114063.03464148034
2788,72339.36213941149
2789,180762.02076894112
2790,84903.82353886226
2791,111825.55687935429
2792,68014.70763023852
2793,169568.20329583858
2794,107328.15028729216
2795,115674.49668541345
2796,97607.38126128024
2797,192820.71960494277
2798,114571.27841107147
2799,113065.47953474526
2800,64942.54955589096
2801,112816.35977387191
2802,136249.8108783255
2803,167501.61155812402
2804,143167.1435859441
2805,97066.21017939503
2806,85427.45392008575
2807,167301.41761532452
2808,147214.0892566112
2809,136657.18096045754
2810,137688.50404333926
2811,146546.78204871624
2812,143323.91135299002
2813,177845.19336792573
2814,168063.46461232146
2815,103850.52757454355
2816,229040.61480053706
2817,139544.43196611968
2818,129064.791917036
2819,181504.89822973634
2820,137480.96561417304
2821,92878.73900112053
2822,188879.45047213035
2823,269281.12411841744
2824,178818.28297364153
2825,164432.6211461784
2826,136220.66629738407
2827,137934.5388858218
2828,228844.3947831407
2829,188128.90184369992
2830,230869.76860349122
2831,186286.8166307493
2832,245114.86899862505
2833,297544.4700317813
2834,216098.2320649002
2835,205986.20971771603
2836,192114.57278240818
2837,165614.45425289264
2838,149895.47102251404
2839,181884.4701138748
2840,193049.31317915762
2841,208289.777929688
2842,218874.86253806125
2843,144860.10527701027
2844,144646.44638671732
2845,118854.94325650438
2846,213085.2705165869
2847,196748.39100601475
2848,224827.56433339266
2849,202201.66018660276
2850,288361.1153491291
2851,233215.84484711057
2852,227577.4188888999
2853,238196.14443880785
2854,139967.26776467837
2855,206862.24832998606
2856,200185.0718194019
2857,191182.67879994222
2858,213594.77961628814
2859,133091.99331433346
2860,132960.8292375317
2861,136531.54076671615
2862,197243.22720945612
2863,130348.70400477604
2864,251030.11682293005
2865,137319.37318851321
2866,160244.87117921963
2867,94327.14599221788
2868,101653.11875571907
2869,108208.0137113307
2870,135861.84838673455
2871,97484.85991099858
2872,64423.58170341248
2873,119497.87137750903
2874,131562.34572763578
2875,115913.70817495469
2876,166176.38925993038
2877,132249.26510718343
2878,187786.5739617796
2879,134305.40134476757
2880,100005.80276803662
2881,148038.26038736204
2882,163028.59318356507
2883,192065.12546537223
2884,199246.40375696227
2885,188053.44781394675
2886,230264.8263102176
2887,102005.54852574528
2888,134529.17866056113
2889,58602.845057068946
2890,85488.83788293293
2891,136528.1320813164
2892,69853.54426674686
2893,99790.36220737254
2894,62130.916618506235
2895,325170.1139431177
2896,283975.0927728157
2897,200005.94094785632
2898,150484.46780322434
2899,232620.68276579204
2900,152850.79908514317
2901,219655.71915002304
2902,194182.88590826438
2903,336517.64978817245
2904,358974.38760747784
2905,99044.08020965477
2906,199667.90909138002
2907,115235.60112422505
2908,132277.11917927954
2909,148089.19870204962
2910,89874.9582049124
2911,82626.7777841653
2912,143529.24115603298
2913,88332.84610754541
2914,77332.94883269348
2915,81581.32610085938
2916,84371.3824341277
2917,171279.5554278072
2918,120202.26139023829
2919,211194.83300156138
